step	global-lle	local-lle	lle-ratio
99	-2.3830547175743965e+02	-2.2562598023156454e+01	+4.3148574746856639e+02
0	+2.3472531532367205e+00	+2.3472531532367205e+00	+0.0000000000000000e+00
99	-3.0970182371228049e+02	-3.0008947079812028e+01	+5.5938575326493697e+02
0	+2.6880463289109437e+00	+2.6880463289109437e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
40	-1.1648174116496390e+00	-1.2332959492071727e-01	+2.0829756334578438e+00
0	+2.3472531515041317e+00	+2.3472531515041317e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
9	+4.4030250779144164e-01	+5.4252532130020092e-01	+2.0444562701751856e-01
99	-6.4770238047219220e+02	-6.3502288894631718e+01	+1.1684001831551209e+03
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-4.3667833463467730e+02	-4.2399884310880232e+01	+7.8855690064759415e+02
99	-8.5872010536983623e+01	-8.2172539270754594e+00	+1.5530951321981632e+02
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-7.0607573163364407e+01	-6.2767181056756547e+00	+1.2866171011537750e+02
0	+2.1503686190504681e+00	+2.1503686190504681e+00	+0.0000000000000000e+00
0	+1.6902663034663916e+00	+1.6902663034663916e+00	+0.0000000000000000e+00
0	+2.1503686097350960e+00	+2.1503686097350960e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-3.3501531772146774e+02	-3.2540296480730767e+01	+6.0495004248147393e+02
99	-6.2918368042314091e+02	-6.1650418889726602e+01	+1.1350665230668287e+03
74	-1.1651398039400025e+00	+1.1670207228370320e+00	+4.6643210535540689e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-6.5450784258964211e+02	-6.4182835106376729e+01	+1.1806500149665308e+03
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+7.3514193561332490e+00	+7.3514193561332490e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463289104011e+00	+2.6880463289104011e+00	+0.0000000000000000e+00
0	+2.1503686190642339e+00	+2.1503686190642339e+00	+0.0000000000000000e+00
99	-1.5251712479290386e+01	-2.5722209534152285e-01	+2.9988980767897726e+01
99	-9.1279092259018057e+01	-7.8599600733142925e+00	+1.6683826437140752e+02
1	+2.1453624961093993e+00	+2.1470804606318139e+00	+3.4359290448291446e-03
99	-6.1918489010065286e+02	-6.0650539857477789e+01	+1.1170687004863501e+03
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-6.3846717805759920e+02	-6.2578768653172432e+01	+1.1517768188088535e+03
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
4	+1.3258033533505007e+00	+1.3538302780816056e+00	+5.6053849462209815e-02
0	+2.3472531464801913e+00	+2.3472531464801913e+00	+0.0000000000000000e+00
0	+2.6880463288871317e+00	+2.6880463288871317e+00	+0.0000000000000000e+00
99	-2.0883078608445928e+02	-2.0099039397785148e+01	+3.7746349337334823e+02
2	+5.9134640804306959e-01	+5.9581655002074174e-01	+8.9402839553442970e-03
0	+1.4041362398743529e+00	+1.4041362398743529e+00	+0.0000000000000000e+00
99	-9.1414652800161882e+00	-2.5423874400298208e-01	+1.7774453072026411e+01
0	+2.6880463306809221e+00	+2.6880463306809221e+00	+0.0000000000000000e+00
99	-6.2718011265637369e+02	-6.1450062113049874e+01	+1.1314601010866477e+03
65	-1.6993182670322615e+00	+2.8503948136545632e-01	+3.9687154967954354e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-3.0978575606761694e+02	-3.0017340315345667e+01	+5.5953683150454253e+02
99	-6.2943032455221703e+02	-6.1675083302634214e+01	+1.1355104824991656e+03
0	+2.6880462895391526e+00	+2.6880462895391526e+00	+0.0000000000000000e+00
99	-2.2693450855806816e+02	-2.1909411645146037e+01	+4.1005019382584425e+02
0	+2.6880463288193130e+00	+2.6880463288193130e+00	+0.0000000000000000e+00
99	-4.5959939351563229e+01	-3.3280447825688086e+00	+8.5263789137988837e+01
0	+2.6880463288763270e+00	+2.6880463288763270e+00	+0.0000000000000000e+00
0	+2.6880463289136927e+00	+2.6880463289136927e+00	+0.0000000000000000e+00
99	-6.4297313739491483e+02	-6.3029364586903995e+01	+1.1598875456160217e+03
0	+2.6880463288601515e+00	+2.6880463288601515e+00	+0.0000000000000000e+00
99	-6.5991896784258074e+01	-5.3312405258382913e+00	+1.2132131251683957e+02
0	+2.1503686190624896e+00	+2.1503686190624896e+00	+0.0000000000000000e+00
0	+2.6880462889355163e+00	+2.6880462889355163e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-5.1451599543406800e+01	-4.5802774824624173e+00	+9.3742644121888759e+01
0	+2.1503686190642339e+00	+2.1503686190642339e+00	+0.0000000000000000e+00
0	+2.6880463289553607e+00	+2.6880463289553607e+00	+0.0000000000000000e+00
99	-6.2760526236987482e+02	-6.1492577084399990e+01	+1.1322253705709497e+03
70	-1.7944774008682116e+00	+4.0593327878415736e-01	+4.4008213593047376e+00
0	+2.6880463288871317e+00	+2.6880463288871317e+00	+0.0000000000000000e+00
0	+2.6880463288847096e+00	+2.6880463288847096e+00	+0.0000000000000000e+00
0	+2.6880463289193788e+00	+2.6880463289193788e+00	+0.0000000000000000e+00
99	-6.6386066874251981e+02	-6.5118117721664504e+01	+1.1974851020417107e+03
99	-3.3176309012450696e+02	-3.1908359859863186e+01	+5.9970946052928753e+02
0	+1.8217610333972920e+00	+1.8217610333972920e+00	+0.0000000000000000e+00
0	+7.3514193561332490e+00	+7.3514193561332490e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+1.9068611315280977e+00	+1.9068611315280977e+00	+0.0000000000000000e+00
99	-5.1354770850624470e+02	-5.0086821698036978e+01	+9.2692177361641541e+02
99	-6.3912414218050037e+02	-6.2644465065462541e+01	+1.1529593542300756e+03
0	+2.6880463288936660e+00	+2.6880463288936660e+00	+0.0000000000000000e+00
0	+2.6880463289572711e+00	+2.6880463289572711e+00	+0.0000000000000000e+00
0	+2.3472531532367205e+00	+2.3472531532367205e+00	+0.0000000000000000e+00
99	-2.7586543610250502e+01	-1.4907052084375343e+00	+5.2191676803625931e+01
0	+2.6880463288936660e+00	+2.6880463288936660e+00	+0.0000000000000000e+00
99	-5.6899498573845982e+01	-4.4220007047970835e+00	+1.0495499573809779e+02
99	-2.3690637238336490e+02	-2.2422688085748980e+01	+4.2896736859523185e+02
98	-3.1172250889320616e+00	+1.7660493652022757e-01	+6.5876600509045780e+00
99	-3.3203862595492882e+02	-3.2242627304076862e+01	+5.9959199730170394e+02
53	-2.2793559955928666e-01	+1.3063680324944125e+00	+3.0686072641073983e+00
0	+2.1503686190642339e+00	+2.1503686190642339e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+1.7888898201718790e+00	+1.7888898201718790e+00	+0.0000000000000000e+00
99	-3.9070845809440721e+02	-3.7802896656853228e+01	+7.0581112287510791e+02
99	-6.8271286540698426e+01	-5.8658933626538188e+00	+1.2481078635608921e+02
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+7.3514193561332490e+00	+7.3514193561332490e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463288533996e+00	+2.6880463288533996e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880462896913242e+00	+2.6880462896913242e+00	+0.0000000000000000e+00
50	-1.2082583827727866e+00	+1.9624283554810840e-01	+2.8090024366417898e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-4.1495282100243735e+01	-3.7250820907197855e+00	+7.5540400019047894e+01
99	-6.0027860200279167e+02	-5.8759911047691659e+01	+1.0830373819102001e+03
99	-3.2221851998016007e+01	-1.9542360472140852e+00	+6.0535231901603844e+01
99	-9.6453142351920729e+00	+3.0341772906830899e-01	+1.9897463928520764e+01
99	-3.5463976401518401e+01	-3.3358278297032111e+00	+6.4256297143630377e+01
0	+2.3472531532367205e+00	+2.3472531532367205e+00	+0.0000000000000000e+00
0	+1.9068611315280977e+00	+1.9068611315280977e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.1503686183033937e+00	+2.1503686183033937e+00	+0.0000000000000000e+00
0	+2.6880462895391526e+00	+2.6880462895391526e+00	+0.0000000000000000e+00
0	+1.5501500443174192e+00	+1.5501500443174192e+00	+0.0000000000000000e+00
0	+2.3472531532367205e+00	+2.3472531532367205e+00	+0.0000000000000000e+00
0	+2.4638546160887600e+00	+2.4638546160887600e+00	+0.0000000000000000e+00
0	+2.6880462892792503e+00	+2.6880462892792503e+00	+0.0000000000000000e+00
99	-6.2771702373181051e+02	-6.1503753220593559e+01	+1.1324265410224339e+03
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+1.4260186924967739e+00	+1.4260186924967739e+00	+0.0000000000000000e+00
0	+2.6880462889130996e+00	+2.6880462889130996e+00	+0.0000000000000000e+00
99	-5.0744049714062510e+02	-4.9476100561475008e+01	+9.1592879315830021e+02
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.1503686190642335e+00	+2.1503686190642335e+00	+0.0000000000000000e+00
0	+2.6880463289344245e+00	+2.6880463289344245e+00	+0.0000000000000000e+00
0	+2.6880463289572711e+00	+2.6880463289572711e+00	+0.0000000000000000e+00
0	+2.3472531532358616e+00	+2.3472531532358616e+00	+0.0000000000000000e+00
99	-2.0380720897402543e+02	-1.9596681686741757e+01	+3.6842105457456734e+02
99	-6.4453824687997280e+02	-6.3185875535409792e+01	+1.1627047426891261e+03
99	-3.0953272898174885e+02	-2.9685323745587379e+01	+5.5969481047232296e+02
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-2.1581193839657740e+02	-2.0313244687070231e+01	+3.9099738741901433e+02
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-6.2480852618259212e+02	-6.1212903465671715e+01	+1.1271912454338408e+03
99	-6.6243598881236233e+02	-6.4975649728648733e+01	+1.1949206781674272e+03
0	+1.6902663034665875e+00	+1.6902663034665875e+00	+0.0000000000000000e+00
0	+2.6880463289480150e+00	+2.6880463289480150e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463288145875e+00	+2.6880463288145875e+00	+0.0000000000000000e+00
99	-5.9467207373029282e+02	-5.8199258220441784e+01	+1.0729456310197020e+03
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463289412848e+00	+2.6880463289412848e+00	+0.0000000000000000e+00
99	-6.3176265869753104e+02	-6.1908316717165597e+01	+1.1397086839607309e+03
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-4.7082617185111694e+01	-3.4403125659236546e+00	+8.7284609238376078e+01
0	+2.6880462894043271e+00	+2.6880462894043271e+00	+0.0000000000000000e+00
99	-1.8885068644123177e+02	-1.7617119491535664e+01	+3.4246713389939219e+02
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-1.0497356116591060e+02	-9.5361208251750362e+00	+1.9087488068147113e+02
99	-1.2886531167009357e+01	-2.0703964113419765e-02	+2.5731654405791875e+01
99	-6.2439211385228340e+01	-5.4598819278620478e+00	+1.1395865891473258e+02
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-5.9801632239744413e+02	-5.8533683087156909e+01	+1.0789652786205745e+03
99	-7.8585424450483536e+00	-8.6598461501661561e-01	+1.3985115660063476e+01
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
24	-3.9530691196377910e-01	+1.1892029368690205e-01	+1.0284544113013623e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463289005823e+00	+2.6880463289005823e+00	+0.0000000000000000e+00
99	-6.0570626210988280e+02	-5.9302677058400796e+01	+1.0928071701029639e+03
0	+2.6880462894258335e+00	+2.6880462894258335e+00	+0.0000000000000000e+00
0	+2.6880463288847287e+00	+2.6880463288847287e+00	+0.0000000000000000e+00
99	-1.4742954739500848e+02	-1.3475005586913339e+01	+2.6790908361619029e+02
99	-3.1966190155527335e+02	-3.1004954864111316e+01	+5.7731389338232407e+02
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880462894237471e+00	+2.6880462894237471e+00	+0.0000000000000000e+00
0	+1.8217610333972920e+00	+1.8217610333972920e+00	+0.0000000000000000e+00
0	+2.6880463288736047e+00	+2.6880463288736047e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-6.1480917996723758e+02	-6.0212968844136256e+01	+1.1091924222462026e+03
99	-6.0980035446745978e+02	-5.9712086294158482e+01	+1.1001765363466027e+03
99	-5.4567293877570229e+01	-4.1887802351695083e+00	+1.0075702728480144e+02
0	+1.8217610333972920e+00	+1.8217610333972920e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-8.7723970083768407e+01	-8.4024498817539381e+00	+1.5864304040402894e+02
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
15	+7.9852453858189287e-02	+3.4252067130022168e-01	+5.2533643488406478e-01
99	-6.2377900577214996e+02	-6.1109951424627511e+01	+1.1253381086950449e+03
0	+1.0914094406105013e+00	+1.0914094406105013e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463289572711e+00	+2.6880463289572711e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880462894237471e+00	+2.6880462894237471e+00	+0.0000000000000000e+00
0	+2.3472531532141900e+00	+2.3472531532141900e+00	+0.0000000000000000e+00
99	-3.6107737072865284e+01	-2.8267344966257415e+00	+6.6562005152479088e+01
54	-1.3995303461882966e+00	+1.6272736429858797e-01	+3.1245154209737693e+00
99	-6.1791290670333956e+02	-6.0523341517746452e+01	+1.1147791303711863e+03
99	-2.7140627349420254e+02	-2.5872678196832748e+01	+4.9106719059473960e+02
0	+2.6880463289227765e+00	+2.6880463289227765e+00	+0.0000000000000000e+00
99	-1.8935852843419070e+01	-9.3234999292588194e-01	+3.6007005700986376e+01
0	+2.6859325595390438e+00	+2.6859325595390438e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-8.1532129989163224e+01	-7.7832658722934198e+00	+1.4749772823373962e+02
99	-6.4555843143363904e+02	-6.3287893990776396e+01	+1.1645410748857253e+03
0	+2.6880463289572711e+00	+2.6880463289572711e+00	+0.0000000000000000e+00
15	+1.5005461642355189e+00	+1.7555417824397148e+00	+5.0999123640839183e-01
99	-6.4726988988013113e+02	-6.3459039835425628e+01	+1.1676217000894110e+03
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-1.0449135610094139e+04	-1.0394485761353915e+03	+1.8819374067917495e+04
99	-6.1860212339969746e+02	-6.0592263187382251e+01	+1.1160197204246303e+03
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.3472531532367205e+00	+2.3472531532367205e+00	+0.0000000000000000e+00
0	+2.6880462896743871e+00	+2.6880462896743871e+00	+0.0000000000000000e+00
0	+2.6880463289109437e+00	+2.6880463289109437e+00	+0.0000000000000000e+00
99	-2.9387418872922446e+01	-1.6707927347047284e+00	+5.5433252276435432e+01
0	+2.6880462897686930e+00	+2.6880462897686930e+00	+0.0000000000000000e+00
0	+2.6880462881811855e+00	+2.6880462881811855e+00	+0.0000000000000000e+00
34	-4.5363936985347530e-01	+3.8708269402218337e-01	+1.6814441277513175e+00
0	+2.6880463289254921e+00	+2.6880463289254921e+00	+0.0000000000000000e+00
99	-6.0202989223429675e+01	-5.8097291118943390e+00	+1.0878652022307067e+02
99	-2.5258790438263156e+02	-2.3990841285675646e+01	+4.5719412619391181e+02
0	+7.3514193561332490e+00	+7.3514193561332490e+00	+0.0000000000000000e+00
99	-4.3525096849752440e+00	+5.2598432291850072e-01	+9.7569880157874902e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463288936660e+00	+2.6880463288936660e+00	+0.0000000000000000e+00
83	-2.7618992263394202e+00	-5.9794633155096866e-02	+5.4042091863686466e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.3472531532367200e+00	+2.3472531532367200e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-7.2311815989830289e+06	-7.2311269491342898e+05	+1.3016137808139199e+07
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.3472531532348135e+00	+2.3472531532348135e+00	+0.0000000000000000e+00
99	-4.9447063113135975e+01	-3.6767571587260819e+00	+9.1540611908819784e+01
0	+7.3514193561332490e+00	+7.3514193561332490e+00	+0.0000000000000000e+00
0	+7.3514193561332490e+00	+7.3514193561332490e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-8.5756963350974971e+01	-7.3077471825099849e+00	+1.5689843233692997e+02
99	-7.0214059540962399e+00	+5.6580855717789236e-01	+1.5174429022548264e+01
99	-5.6603894748516996e+00	-6.8575526582263058e-01	+9.9492684180581374e+00
99	-3.5331464447217855e+00	+9.1463450811533786e-01	+8.8955619056742474e+00
99	-6.1155415480693785e+02	-5.9887466328106278e+01	+1.1033333769576632e+03
0	+2.6880463289005823e+00	+2.6880463289005823e+00	+0.0000000000000000e+00
0	+2.0124448116618447e+00	+2.0124448116618447e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.0124448116618447e+00	+2.0124448116618447e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-8.4104610250667207e+01	-7.1425118724792060e+00	+1.5392419675637601e+02
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463260326644e+00	+2.6880463260326644e+00	+0.0000000000000000e+00
99	-3.0948985780935836e+01	-1.8269494255060683e+00	+5.8244072710859534e+01
0	+2.3341835028161948e+00	+2.3341835028161948e+00	+0.0000000000000000e+00
0	+1.2077258554447940e+00	+1.2077258554447940e+00	+0.0000000000000000e+00
99	-2.1042571056489950e+02	-2.0258531845829168e+01	+3.8033435743814067e+02
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-3.1948891191141513e+02	-3.0987655899725493e+01	+5.7700251202337927e+02
0	+2.6880463289136927e+00	+2.6880463289136927e+00	+0.0000000000000000e+00
99	-6.6595898440375856e+02	-6.5327949287788357e+01	+1.2012620702319405e+03
0	+2.6880463289344245e+00	+2.6880463289344245e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-3.8490547978691559e+01	-2.8878195064531322e+00	+7.1205456944476850e+01
0	+1.2660596487310529e+00	+1.2660596487310529e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
25	-4.8058097951103562e-01	+5.1413810540163363e-02	+1.0639895801023980e+00
